data,indicador,valor
2020-04-01,pct_vs_anterior_anual,2.6
2020-04-02,pct_vs_anterior_anual,5.2
2020-04-03,pct_vs_anterior_anual,8.2
2020-04-04,pct_vs_anterior_anual,10.6
2020-04-05,pct_vs_anterior_anual,11.0
2020-04-06,pct_vs_anterior_anual,13.8
2020-04-07,pct_vs_anterior_anual,16.8
2020-04-08,pct_vs_anterior_anual,20.2
2020-04-09,pct_vs_anterior_anual,21.9
2020-04-10,pct_vs_anterior_anual,22.3
2020-04-11,pct_vs_anterior_anual,25.3
2020-04-12,pct_vs_anterior_anual,25.6
2020-04-13,pct_vs_anterior_anual,27.4
2020-04-14,pct_vs_anterior_anual,30.5
2020-04-15,pct_vs_anterior_anual,33.4
2020-04-16,pct_vs_anterior_anual,36.2
2020-04-17,pct_vs_anterior_anual,39.2
2020-04-18,pct_vs_anterior_anual,41.8
2020-04-19,pct_vs_anterior_anual,42.2
2020-04-20,pct_vs_anterior_anual,44.6
2020-04-21,pct_vs_anterior_anual,47.2
2020-04-22,pct_vs_anterior_anual,49.9
2020-04-23,pct_vs_anterior_anual,52.4
2020-04-24,pct_vs_anterior_anual,55.5
2020-04-25,pct_vs_anterior_anual,58.2
2020-04-26,pct_vs_anterior_anual,58.6
2020-04-27,pct_vs_anterior_anual,61.4
2020-04-28,pct_vs_anterior_anual,64.4
2020-04-29,pct_vs_anterior_anual,67.5
2020-04-30,pct_vs_anterior_anual,78.4
2020-05-01,pct_vs_anterior_anual,0.3
2020-05-02,pct_vs_anterior_anual,3.6
2020-05-03,pct_vs_anterior_anual,4.1
2020-05-04,pct_vs_anterior_anual,7.2
2020-05-05,pct_vs_anterior_anual,10.1
2020-05-06,pct_vs_anterior_anual,12.8
2020-05-07,pct_vs_anterior_anual,15.9
2020-05-08,pct_vs_anterior_anual,18.9
2020-05-09,pct_vs_anterior_anual,21.8
2020-05-10,pct_vs_anterior_anual,22.2
2020-05-11,pct_vs_anterior_anual,24.6
2020-05-12,pct_vs_anterior_anual,27.4
2020-05-13,pct_vs_anterior_anual,30.2
2020-05-14,pct_vs_anterior_anual,33.0
2020-05-15,pct_vs_anterior_anual,36.1
2020-05-16,pct_vs_anterior_anual,39.1
2020-05-17,pct_vs_anterior_anual,39.6
2020-05-18,pct_vs_anterior_anual,42.6
2020-05-19,pct_vs_anterior_anual,45.4
2020-05-20,pct_vs_anterior_anual,48.2
2020-05-21,pct_vs_anterior_anual,51.2
2020-05-22,pct_vs_anterior_anual,54.5
2020-05-23,pct_vs_anterior_anual,57.8
2020-05-24,pct_vs_anterior_anual,58.3
2020-05-25,pct_vs_anterior_anual,61.8
2020-05-26,pct_vs_anterior_anual,64.9
2020-05-27,pct_vs_anterior_anual,67.9
2020-05-28,pct_vs_anterior_anual,71.4
2020-05-29,pct_vs_anterior_anual,75.2
2020-05-30,pct_vs_anterior_anual,78.9
2020-05-31,pct_vs_anterior_anual,86.4
2020-06-01,pct_vs_anterior_anual,3.3
2020-06-02,pct_vs_anterior_anual,6.6
2020-06-03,pct_vs_anterior_anual,9.8
2020-06-04,pct_vs_anterior_anual,13.0
2020-06-05,pct_vs_anterior_anual,16.6
2020-06-06,pct_vs_anterior_anual,20.3
2020-06-07,pct_vs_anterior_anual,20.8
2020-06-08,pct_vs_anterior_anual,24.5
2020-06-09,pct_vs_anterior_anual,27.8
2020-06-10,pct_vs_anterior_anual,31.1
2020-06-11,pct_vs_anterior_anual,34.3
2020-06-12,pct_vs_anterior_anual,38.0
2020-06-13,pct_vs_anterior_anual,41.9
2020-06-14,pct_vs_anterior_anual,42.5
2020-06-15,pct_vs_anterior_anual,46.2
2020-06-16,pct_vs_anterior_anual,49.4
2020-06-17,pct_vs_anterior_anual,52.5
2020-06-18,pct_vs_anterior_anual,55.7
2020-06-19,pct_vs_anterior_anual,59.4
2020-06-20,pct_vs_anterior_anual,63.3
2020-06-21,pct_vs_anterior_anual,64.0
2020-06-22,pct_vs_anterior_anual,67.7
2020-06-23,pct_vs_anterior_anual,71.3
2020-06-24,pct_vs_anterior_anual,73.5
2020-06-25,pct_vs_anterior_anual,77.4
2020-06-26,pct_vs_anterior_anual,81.5
2020-06-27,pct_vs_anterior_anual,85.7
2020-06-28,pct_vs_anterior_anual,86.5
2020-06-29,pct_vs_anterior_anual,90.7
2020-06-30,pct_vs_anterior_anual,102.1
2020-07-01,pct_vs_anterior_anual,3.4
2020-07-02,pct_vs_anterior_anual,6.8
2020-07-03,pct_vs_anterior_anual,10.7
2020-07-04,pct_vs_anterior_anual,14.6
2020-07-05,pct_vs_anterior_anual,15.6
2020-07-06,pct_vs_anterior_anual,19.0
2020-07-07,pct_vs_anterior_anual,22.4
2020-07-08,pct_vs_anterior_anual,25.5
2020-07-09,pct_vs_anterior_anual,28.7
2020-07-10,pct_vs_anterior_anual,32.2
2020-07-11,pct_vs_anterior_anual,35.7
2020-07-12,pct_vs_anterior_anual,36.4
2020-07-13,pct_vs_anterior_anual,39.9
2020-07-14,pct_vs_anterior_anual,42.9
2020-07-15,pct_vs_anterior_anual,46.3
2020-07-16,pct_vs_anterior_anual,49.3
2020-07-17,pct_vs_anterior_anual,52.7
2020-07-18,pct_vs_anterior_anual,56.0
2020-07-19,pct_vs_anterior_anual,56.7
2020-07-20,pct_vs_anterior_anual,60.0
2020-07-21,pct_vs_anterior_anual,63.0
2020-07-22,pct_vs_anterior_anual,65.8
2020-07-23,pct_vs_anterior_anual,68.7
2020-07-24,pct_vs_anterior_anual,72.1
2020-07-25,pct_vs_anterior_anual,75.2
2020-07-26,pct_vs_anterior_anual,75.9
2020-07-27,pct_vs_anterior_anual,79.2
2020-07-28,pct_vs_anterior_anual,82.5
2020-07-29,pct_vs_anterior_anual,85.4
2020-07-30,pct_vs_anterior_anual,88.5
2020-07-31,pct_vs_anterior_anual,96.7
2020-08-01,pct_vs_anterior_anual,4.0
2020-08-02,pct_vs_anterior_anual,4.9
2020-08-03,pct_vs_anterior_anual,9.0
2020-08-04,pct_vs_anterior_anual,12.3
2020-08-05,pct_vs_anterior_anual,15.7
2020-08-06,pct_vs_anterior_anual,19.1
2020-08-07,pct_vs_anterior_anual,22.7
2020-08-08,pct_vs_anterior_anual,26.3
2020-08-09,pct_vs_anterior_anual,27.0
2020-08-10,pct_vs_anterior_anual,30.8
2020-08-11,pct_vs_anterior_anual,34.1
2020-08-12,pct_vs_anterior_anual,37.2
2020-08-13,pct_vs_anterior_anual,40.5
2020-08-14,pct_vs_anterior_anual,44.2
2020-08-15,pct_vs_anterior_anual,46.4
2020-08-16,pct_vs_anterior_anual,47.2
2020-08-17,pct_vs_anterior_anual,51.1
2020-08-18,pct_vs_anterior_anual,54.3
2020-08-19,pct_vs_anterior_anual,57.3
2020-08-20,pct_vs_anterior_anual,60.5
2020-08-21,pct_vs_anterior_anual,63.8
2020-08-22,pct_vs_anterior_anual,67.2
2020-08-23,pct_vs_anterior_anual,67.9
2020-08-24,pct_vs_anterior_anual,71.4
2020-08-25,pct_vs_anterior_anual,74.5
2020-08-26,pct_vs_anterior_anual,77.5
2020-08-27,pct_vs_anterior_anual,80.7
2020-08-28,pct_vs_anterior_anual,84.3
2020-08-29,pct_vs_anterior_anual,87.9
2020-08-30,pct_vs_anterior_anual,88.8
2020-08-31,pct_vs_anterior_anual,97.1
2020-09-01,pct_vs_anterior_anual,3.6
2020-09-02,pct_vs_anterior_anual,6.9
2020-09-03,pct_vs_anterior_anual,12.2
2020-09-04,pct_vs_anterior_anual,16.1
2020-09-05,pct_vs_anterior_anual,20.3
2020-09-06,pct_vs_anterior_anual,21.2
2020-09-07,pct_vs_anterior_anual,25.1
2020-09-08,pct_vs_anterior_anual,28.1
2020-09-09,pct_vs_anterior_anual,31.4
2020-09-10,pct_vs_anterior_anual,35.0
2020-09-11,pct_vs_anterior_anual,38.2
2020-09-12,pct_vs_anterior_anual,42.3
2020-09-13,pct_vs_anterior_anual,43.1
2020-09-14,pct_vs_anterior_anual,46.7
2020-09-15,pct_vs_anterior_anual,50.0
2020-09-16,pct_vs_anterior_anual,53.2
2020-09-17,pct_vs_anterior_anual,56.4
2020-09-18,pct_vs_anterior_anual,60.0
2020-09-19,pct_vs_anterior_anual,64.1
2020-09-20,pct_vs_anterior_anual,65.0
2020-09-21,pct_vs_anterior_anual,68.5
2020-09-22,pct_vs_anterior_anual,71.6
2020-09-23,pct_vs_anterior_anual,74.6
2020-09-24,pct_vs_anterior_anual,77.7
2020-09-25,pct_vs_anterior_anual,81.5
2020-09-26,pct_vs_anterior_anual,85.6
2020-09-27,pct_vs_anterior_anual,86.3
2020-09-28,pct_vs_anterior_anual,90.4
2020-09-29,pct_vs_anterior_anual,93.7
2020-09-30,pct_vs_anterior_anual,102.1
2020-10-01,pct_vs_anterior_anual,3.4
2020-10-02,pct_vs_anterior_anual,7.2
2020-10-03,pct_vs_anterior_anual,11.5
2020-10-04,pct_vs_anterior_anual,12.3
2020-10-05,pct_vs_anterior_anual,16.0
2020-10-06,pct_vs_anterior_anual,19.2
2020-10-07,pct_vs_anterior_anual,22.2
2020-10-08,pct_vs_anterior_anual,25.6
2020-10-09,pct_vs_anterior_anual,29.1
2020-10-10,pct_vs_anterior_anual,33.6
2020-10-11,pct_vs_anterior_anual,34.4
2020-10-12,pct_vs_anterior_anual,35.7
2020-10-13,pct_vs_anterior_anual,39.4
2020-10-14,pct_vs_anterior_anual,42.8
2020-10-15,pct_vs_anterior_anual,46.3
2020-10-16,pct_vs_anterior_anual,50.1
2020-10-17,pct_vs_anterior_anual,54.0
2020-10-18,pct_vs_anterior_anual,54.7
2020-10-19,pct_vs_anterior_anual,58.1
2020-10-20,pct_vs_anterior_anual,61.1
2020-10-21,pct_vs_anterior_anual,64.0
2020-10-22,pct_vs_anterior_anual,67.0
2020-10-23,pct_vs_anterior_anual,70.7
2020-10-24,pct_vs_anterior_anual,74.6
2020-10-25,pct_vs_anterior_anual,75.4
2020-10-26,pct_vs_anterior_anual,78.8
2020-10-27,pct_vs_anterior_anual,82.0
2020-10-28,pct_vs_anterior_anual,85.3
2020-10-29,pct_vs_anterior_anual,88.8
2020-10-30,pct_vs_anterior_anual,93.3
2020-10-31,pct_vs_anterior_anual,102.9
2020-11-01,pct_vs_anterior_anual,0.7
2020-11-02,pct_vs_anterior_anual,3.1
2020-11-03,pct_vs_anterior_anual,6.7
2020-11-04,pct_vs_anterior_anual,9.7
2020-11-05,pct_vs_anterior_anual,12.8
2020-11-06,pct_vs_anterior_anual,16.5
2020-11-07,pct_vs_anterior_anual,20.2
2020-11-08,pct_vs_anterior_anual,20.9
2020-11-09,pct_vs_anterior_anual,23.9
2020-11-10,pct_vs_anterior_anual,27.0
2020-11-11,pct_vs_anterior_anual,30.0
2020-11-12,pct_vs_anterior_anual,32.9
2020-11-13,pct_vs_anterior_anual,36.3
2020-11-14,pct_vs_anterior_anual,39.9
2020-11-15,pct_vs_anterior_anual,40.9
2020-11-16,pct_vs_anterior_anual,44.0
2020-11-17,pct_vs_anterior_anual,46.8
2020-11-18,pct_vs_anterior_anual,49.5
2020-11-19,pct_vs_anterior_anual,52.4
2020-11-20,pct_vs_anterior_anual,55.9
2020-11-21,pct_vs_anterior_anual,59.6
2020-11-22,pct_vs_anterior_anual,60.2
2020-11-23,pct_vs_anterior_anual,63.5
2020-11-24,pct_vs_anterior_anual,66.9
2020-11-25,pct_vs_anterior_anual,70.4
2020-11-26,pct_vs_anterior_anual,74.2
2020-11-27,pct_vs_anterior_anual,79.3
2020-11-28,pct_vs_anterior_anual,84.3
2020-11-29,pct_vs_anterior_anual,86.0
2020-11-30,pct_vs_anterior_anual,95.6
2020-12-01,pct_vs_anterior_anual,3.2
2020-12-02,pct_vs_anterior_anual,6.0
2020-12-03,pct_vs_anterior_anual,9.1
2020-12-04,pct_vs_anterior_anual,12.6
2020-12-05,pct_vs_anterior_anual,16.4
2020-12-06,pct_vs_anterior_anual,17.2
2020-12-07,pct_vs_anterior_anual,20.2
2020-12-08,pct_vs_anterior_anual,21.4
2020-12-09,pct_vs_anterior_anual,24.7
2020-12-10,pct_vs_anterior_anual,28.1
2020-12-11,pct_vs_anterior_anual,31.6
2020-12-12,pct_vs_anterior_anual,35.4
2020-12-13,pct_vs_anterior_anual,36.5
2020-12-14,pct_vs_anterior_anual,40.1
2020-12-15,pct_vs_anterior_anual,43.6
2020-12-16,pct_vs_anterior_anual,46.8
2020-12-17,pct_vs_anterior_anual,50.1
2020-12-18,pct_vs_anterior_anual,54.0
2020-12-19,pct_vs_anterior_anual,58.1
2020-12-20,pct_vs_anterior_anual,59.7
2020-12-21,pct_vs_anterior_anual,64.0
2020-12-22,pct_vs_anterior_anual,68.3
2020-12-23,pct_vs_anterior_anual,73.2
2020-12-24,pct_vs_anterior_anual,77.0
2020-12-25,pct_vs_anterior_anual,77.2
2020-12-26,pct_vs_anterior_anual,79.8
2020-12-27,pct_vs_anterior_anual,81.1
2020-12-28,pct_vs_anterior_anual,85.3
2020-12-29,pct_vs_anterior_anual,89.4
2020-12-30,pct_vs_anterior_anual,94.1
2020-12-31,pct_vs_anterior_anual,103.4
2021-01-01,pct_vs_anterior_anual,0.3
2021-01-02,pct_vs_anterior_anual,4.4
2021-01-03,pct_vs_anterior_anual,6.4
2021-01-04,pct_vs_anterior_anual,11.6
2021-01-05,pct_vs_anterior_anual,17.0
2021-01-06,pct_vs_anterior_anual,17.3
2021-01-07,pct_vs_anterior_anual,20.8
2021-01-08,pct_vs_anterior_anual,24.3
2021-01-09,pct_vs_anterior_anual,27.3
2021-01-10,pct_vs_anterior_anual,27.9
2021-01-11,pct_vs_anterior_anual,30.9
2021-01-12,pct_vs_anterior_anual,33.5
2021-01-13,pct_vs_anterior_anual,36.0
2021-01-14,pct_vs_anterior_anual,38.9
2021-01-15,pct_vs_anterior_anual,42.5
2021-01-16,pct_vs_anterior_anual,45.9
2021-01-17,pct_vs_anterior_anual,46.6
2021-01-18,pct_vs_anterior_anual,49.6
2021-01-19,pct_vs_anterior_anual,52.3
2021-01-20,pct_vs_anterior_anual,54.8
2021-01-21,pct_vs_anterior_anual,57.5
2021-01-22,pct_vs_anterior_anual,60.5
2021-01-23,pct_vs_anterior_anual,63.6
2021-01-24,pct_vs_anterior_anual,64.4
2021-01-25,pct_vs_anterior_anual,67.4
2021-01-26,pct_vs_anterior_anual,70.0
2021-01-27,pct_vs_anterior_anual,72.5
2021-01-28,pct_vs_anterior_anual,75.3
2021-01-29,pct_vs_anterior_anual,78.7
2021-01-30,pct_vs_anterior_anual,82.0
2021-01-31,pct_vs_anterior_anual,88.0
2021-02-01,pct_vs_anterior_anual,3.7
2021-02-02,pct_vs_anterior_anual,6.6
2021-02-03,pct_vs_anterior_anual,9.8
2021-02-04,pct_vs_anterior_anual,12.8
2021-02-05,pct_vs_anterior_anual,16.3
2021-02-06,pct_vs_anterior_anual,20.4
2021-02-07,pct_vs_anterior_anual,21.1
2021-02-08,pct_vs_anterior_anual,24.3
2021-02-09,pct_vs_anterior_anual,27.3
2021-02-10,pct_vs_anterior_anual,30.3
2021-02-11,pct_vs_anterior_anual,33.3
2021-02-12,pct_vs_anterior_anual,36.8
2021-02-13,pct_vs_anterior_anual,40.5
2021-02-14,pct_vs_anterior_anual,41.2
2021-02-15,pct_vs_anterior_anual,44.6
2021-02-16,pct_vs_anterior_anual,47.6
2021-02-17,pct_vs_anterior_anual,50.5
2021-02-18,pct_vs_anterior_anual,53.6
2021-02-19,pct_vs_anterior_anual,56.9
2021-02-20,pct_vs_anterior_anual,60.7
2021-02-21,pct_vs_anterior_anual,61.4
2021-02-22,pct_vs_anterior_anual,64.6
2021-02-23,pct_vs_anterior_anual,67.7
2021-02-24,pct_vs_anterior_anual,70.6
2021-02-25,pct_vs_anterior_anual,74.3
2021-02-26,pct_vs_anterior_anual,78.7
2021-02-27,pct_vs_anterior_anual,82.9
2021-02-28,pct_vs_anterior_anual,89.4
2021-03-01,pct_vs_anterior_anual,3.4
2021-03-02,pct_vs_anterior_anual,7.1
2021-03-03,pct_vs_anterior_anual,10.8
2021-03-04,pct_vs_anterior_anual,14.3
2021-03-05,pct_vs_anterior_anual,18.3
2021-03-06,pct_vs_anterior_anual,22.7
2021-03-07,pct_vs_anterior_anual,23.5
2021-03-08,pct_vs_anterior_anual,27.1
2021-03-09,pct_vs_anterior_anual,30.5
2021-03-10,pct_vs_anterior_anual,33.7
2021-03-11,pct_vs_anterior_anual,37.1
2021-03-12,pct_vs_anterior_anual,41.1
2021-03-13,pct_vs_anterior_anual,45.4
2021-03-14,pct_vs_anterior_anual,46.2
2021-03-15,pct_vs_anterior_anual,50.3
2021-03-16,pct_vs_anterior_anual,53.7
2021-03-17,pct_vs_anterior_anual,57.1
2021-03-18,pct_vs_anterior_anual,61.4
2021-03-19,pct_vs_anterior_anual,64.3
2021-03-20,pct_vs_anterior_anual,68.9
2021-03-21,pct_vs_anterior_anual,69.7
2021-03-22,pct_vs_anterior_anual,73.5
2021-03-23,pct_vs_anterior_anual,77.0
2021-03-24,pct_vs_anterior_anual,80.3
2021-03-25,pct_vs_anterior_anual,84.1
2021-03-26,pct_vs_anterior_anual,88.1
2021-03-27,pct_vs_anterior_anual,92.6
2021-03-28,pct_vs_anterior_anual,93.4
2021-03-29,pct_vs_anterior_anual,97.7
2021-03-30,pct_vs_anterior_anual,101.7
2021-03-31,pct_vs_anterior_anual,113.7
2021-04-01,pct_vs_anterior_anual,4.1
2021-04-02,pct_vs_anterior_anual,5.1
2021-04-03,pct_vs_anterior_anual,10.9
2021-04-04,pct_vs_anterior_anual,11.8
2021-04-05,pct_vs_anterior_anual,15.5
2021-04-06,pct_vs_anterior_anual,20.7
2021-04-07,pct_vs_anterior_anual,25.0
2021-04-08,pct_vs_anterior_anual,29.6
2021-04-09,pct_vs_anterior_anual,34.5
2021-04-10,pct_vs_anterior_anual,40.3
2021-04-11,pct_vs_anterior_anual,41.3
2021-04-12,pct_vs_anterior_anual,45.4
2021-04-13,pct_vs_anterior_anual,49.6
2021-04-14,pct_vs_anterior_anual,53.5
2021-04-15,pct_vs_anterior_anual,58.0
2021-04-16,pct_vs_anterior_anual,63.1
2021-04-17,pct_vs_anterior_anual,68.2
2021-04-18,pct_vs_anterior_anual,69.3
2021-04-19,pct_vs_anterior_anual,73.4
2021-04-20,pct_vs_anterior_anual,77.4
2021-04-21,pct_vs_anterior_anual,81.3
2021-04-22,pct_vs_anterior_anual,85.5
2021-04-23,pct_vs_anterior_anual,90.0
2021-04-24,pct_vs_anterior_anual,95.7
2021-04-25,pct_vs_anterior_anual,96.6
2021-04-26,pct_vs_anterior_anual,101.3
2021-04-27,pct_vs_anterior_anual,105.4
2021-04-28,pct_vs_anterior_anual,109.8
2021-04-29,pct_vs_anterior_anual,114.5
2021-04-30,pct_vs_anterior_anual,129.5
2021-05-01,pct_vs_anterior_anual,0.9
2021-05-02,pct_vs_anterior_anual,2.5
2021-05-03,pct_vs_anterior_anual,6.7
2021-05-04,pct_vs_anterior_anual,11.0
2021-05-05,pct_vs_anterior_anual,15.1
2021-05-06,pct_vs_anterior_anual,19.1
2021-05-07,pct_vs_anterior_anual,23.6
2021-05-08,pct_vs_anterior_anual,28.4
2021-05-09,pct_vs_anterior_anual,29.2
2021-05-10,pct_vs_anterior_anual,33.3
2021-05-11,pct_vs_anterior_anual,37.2
2021-05-12,pct_vs_anterior_anual,40.9
2021-05-13,pct_vs_anterior_anual,44.8
2021-05-14,pct_vs_anterior_anual,49.2
2021-05-15,pct_vs_anterior_anual,54.8
2021-05-16,pct_vs_anterior_anual,55.9
2021-05-17,pct_vs_anterior_anual,59.7
2021-05-18,pct_vs_anterior_anual,63.3
2021-05-19,pct_vs_anterior_anual,66.9
2021-05-20,pct_vs_anterior_anual,70.7
2021-05-21,pct_vs_anterior_anual,75.2
2021-05-22,pct_vs_anterior_anual,79.6
2021-05-23,pct_vs_anterior_anual,80.7
2021-05-24,pct_vs_anterior_anual,84.4
2021-05-25,pct_vs_anterior_anual,88.4
2021-05-26,pct_vs_anterior_anual,92.0
2021-05-27,pct_vs_anterior_anual,95.9
2021-05-28,pct_vs_anterior_anual,100.7
2021-05-29,pct_vs_anterior_anual,105.3
2021-05-30,pct_vs_anterior_anual,106.5
2021-05-31,pct_vs_anterior_anual,118.2
2021-06-01,pct_vs_anterior_anual,3.6
2021-06-02,pct_vs_anterior_anual,6.8
2021-06-03,pct_vs_anterior_anual,9.9
2021-06-04,pct_vs_anterior_anual,13.6
2021-06-05,pct_vs_anterior_anual,17.4
2021-06-06,pct_vs_anterior_anual,18.3
2021-06-07,pct_vs_anterior_anual,21.5
2021-06-08,pct_vs_anterior_anual,24.8
2021-06-09,pct_vs_anterior_anual,27.8
2021-06-10,pct_vs_anterior_anual,31.2
2021-06-11,pct_vs_anterior_anual,34.7
2021-06-12,pct_vs_anterior_anual,38.5
2021-06-13,pct_vs_anterior_anual,39.3
2021-06-14,pct_vs_anterior_anual,42.8
2021-06-15,pct_vs_anterior_anual,46.2
2021-06-16,pct_vs_anterior_anual,49.5
2021-06-17,pct_vs_anterior_anual,52.6
2021-06-18,pct_vs_anterior_anual,56.0
2021-06-19,pct_vs_anterior_anual,59.8
2021-06-20,pct_vs_anterior_anual,60.8
2021-06-21,pct_vs_anterior_anual,64.3
2021-06-22,pct_vs_anterior_anual,68.3
2021-06-23,pct_vs_anterior_anual,71.6
2021-06-24,pct_vs_anterior_anual,74.1
2021-06-25,pct_vs_anterior_anual,78.2
2021-06-26,pct_vs_anterior_anual,82.0
2021-06-27,pct_vs_anterior_anual,83.2
2021-06-28,pct_vs_anterior_anual,87.2
2021-06-29,pct_vs_anterior_anual,90.7
2021-06-30,pct_vs_anterior_anual,101.0
2021-07-01,pct_vs_anterior_anual,3.6
2021-07-02,pct_vs_anterior_anual,7.3
2021-07-03,pct_vs_anterior_anual,11.1
2021-07-04,pct_vs_anterior_anual,12.2
2021-07-05,pct_vs_anterior_anual,16.1
2021-07-06,pct_vs_anterior_anual,19.4
2021-07-07,pct_vs_anterior_anual,22.6
2021-07-08,pct_vs_anterior_anual,25.9
2021-07-09,pct_vs_anterior_anual,29.5
2021-07-10,pct_vs_anterior_anual,33.0
2021-07-11,pct_vs_anterior_anual,33.8
2021-07-12,pct_vs_anterior_anual,37.4
2021-07-13,pct_vs_anterior_anual,40.6
2021-07-14,pct_vs_anterior_anual,43.7
2021-07-15,pct_vs_anterior_anual,47.1
2021-07-16,pct_vs_anterior_anual,50.6
2021-07-17,pct_vs_anterior_anual,53.9
2021-07-18,pct_vs_anterior_anual,54.8
2021-07-19,pct_vs_anterior_anual,58.0
2021-07-20,pct_vs_anterior_anual,61.1
2021-07-21,pct_vs_anterior_anual,64.1
2021-07-22,pct_vs_anterior_anual,67.1
2021-07-23,pct_vs_anterior_anual,70.6
2021-07-24,pct_vs_anterior_anual,73.9
2021-07-25,pct_vs_anterior_anual,74.8
2021-07-26,pct_vs_anterior_anual,78.9
2021-07-27,pct_vs_anterior_anual,82.0
2021-07-28,pct_vs_anterior_anual,85.2
2021-07-29,pct_vs_anterior_anual,88.6
2021-07-30,pct_vs_anterior_anual,92.0
2021-07-31,pct_vs_anterior_anual,101.4
2021-08-01,pct_vs_anterior_anual,1.3
2021-08-02,pct_vs_anterior_anual,5.4
2021-08-03,pct_vs_anterior_anual,9.0
2021-08-04,pct_vs_anterior_anual,12.4
2021-08-05,pct_vs_anterior_anual,15.8
2021-08-06,pct_vs_anterior_anual,19.3
2021-08-07,pct_vs_anterior_anual,22.9
2021-08-08,pct_vs_anterior_anual,23.9
2021-08-09,pct_vs_anterior_anual,27.8
2021-08-10,pct_vs_anterior_anual,31.3
2021-08-11,pct_vs_anterior_anual,34.5
2021-08-12,pct_vs_anterior_anual,37.8
2021-08-13,pct_vs_anterior_anual,41.3
2021-08-14,pct_vs_anterior_anual,44.8
2021-08-15,pct_vs_anterior_anual,45.8
2021-08-16,pct_vs_anterior_anual,49.1
2021-08-17,pct_vs_anterior_anual,53.6
2021-08-18,pct_vs_anterior_anual,56.8
2021-08-19,pct_vs_anterior_anual,60.0
2021-08-20,pct_vs_anterior_anual,63.4
2021-08-21,pct_vs_anterior_anual,66.6
2021-08-22,pct_vs_anterior_anual,67.6
2021-08-23,pct_vs_anterior_anual,71.2
2021-08-24,pct_vs_anterior_anual,74.5
2021-08-25,pct_vs_anterior_anual,77.8
2021-08-26,pct_vs_anterior_anual,81.1
2021-08-27,pct_vs_anterior_anual,84.5
2021-08-28,pct_vs_anterior_anual,87.8
2021-08-29,pct_vs_anterior_anual,88.7
2021-08-30,pct_vs_anterior_anual,93.0
2021-08-31,pct_vs_anterior_anual,102.6
2021-09-01,pct_vs_anterior_anual,3.6
2021-09-02,pct_vs_anterior_anual,6.9
2021-09-03,pct_vs_anterior_anual,10.7
2021-09-04,pct_vs_anterior_anual,14.5
2021-09-05,pct_vs_anterior_anual,15.5
2021-09-06,pct_vs_anterior_anual,19.2
2021-09-07,pct_vs_anterior_anual,22.8
2021-09-08,pct_vs_anterior_anual,25.8
2021-09-09,pct_vs_anterior_anual,29.3
2021-09-10,pct_vs_anterior_anual,33.1
2021-09-11,pct_vs_anterior_anual,36.4
2021-09-12,pct_vs_anterior_anual,37.3
2021-09-13,pct_vs_anterior_anual,41.1
2021-09-14,pct_vs_anterior_anual,44.5
2021-09-15,pct_vs_anterior_anual,48.0
2021-09-16,pct_vs_anterior_anual,51.5
2021-09-17,pct_vs_anterior_anual,55.0
2021-09-18,pct_vs_anterior_anual,58.8
2021-09-19,pct_vs_anterior_anual,59.6
2021-09-20,pct_vs_anterior_anual,63.2
2021-09-21,pct_vs_anterior_anual,66.5
2021-09-22,pct_vs_anterior_anual,69.7
2021-09-23,pct_vs_anterior_anual,73.1
2021-09-24,pct_vs_anterior_anual,77.0
2021-09-25,pct_vs_anterior_anual,81.0
2021-09-26,pct_vs_anterior_anual,82.0
2021-09-27,pct_vs_anterior_anual,85.7
2021-09-28,pct_vs_anterior_anual,89.4
2021-09-29,pct_vs_anterior_anual,92.8
2021-09-30,pct_vs_anterior_anual,102.9
2021-10-01,pct_vs_anterior_anual,3.9
2021-10-02,pct_vs_anterior_anual,8.0
2021-10-03,pct_vs_anterior_anual,9.0
2021-10-04,pct_vs_anterior_anual,12.6
2021-10-05,pct_vs_anterior_anual,15.9
2021-10-06,pct_vs_anterior_anual,19.2
2021-10-07,pct_vs_anterior_anual,22.5
2021-10-08,pct_vs_anterior_anual,26.5
2021-10-09,pct_vs_anterior_anual,30.0
2021-10-10,pct_vs_anterior_anual,31.0
2021-10-11,pct_vs_anterior_anual,35.4
2021-10-12,pct_vs_anterior_anual,36.2
2021-10-13,pct_vs_anterior_anual,39.7
2021-10-14,pct_vs_anterior_anual,43.3
2021-10-15,pct_vs_anterior_anual,47.4
2021-10-16,pct_vs_anterior_anual,51.3
2021-10-17,pct_vs_anterior_anual,52.2
2021-10-18,pct_vs_anterior_anual,55.7
2021-10-19,pct_vs_anterior_anual,58.7
2021-10-20,pct_vs_anterior_anual,61.8
2021-10-21,pct_vs_anterior_anual,65.2
2021-10-22,pct_vs_anterior_anual,68.8
2021-10-23,pct_vs_anterior_anual,72.7
2021-10-24,pct_vs_anterior_anual,73.8
2021-10-25,pct_vs_anterior_anual,77.4
2021-10-26,pct_vs_anterior_anual,80.8
2021-10-27,pct_vs_anterior_anual,84.1
2021-10-28,pct_vs_anterior_anual,88.0
2021-10-29,pct_vs_anterior_anual,92.2
2021-10-30,pct_vs_anterior_anual,96.7
2021-10-31,pct_vs_anterior_anual,104.2
2021-11-01,pct_vs_anterior_anual,1.6
2021-11-02,pct_vs_anterior_anual,5.8
2021-11-03,pct_vs_anterior_anual,9.7
