serie_id,ambit,tipus,branca,indicador,any,mes,data,valor
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,4,2024-04-01,1.5
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,5,2024-05-01,4.6
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,6,2024-06-01,-2.6
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,7,2024-07-01,4.7
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,8,2024-08-01,-4.7
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,9,2024-09-01,-0.4
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,10,2024-10-01,5.2
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,11,2024-11-01,0.9
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2024,12,2024-12-01,17.3
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,1,2025-01-01,-17.2
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,2,2025-02-01,-8.1
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,3,2025-03-01,6.9
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,4,2025-04-01,1.1
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,5,2025-05-01,5.4
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,6,2025-06-01,1.0
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,7,2025-07-01,2.5
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,8,2025-08-01,-7.6
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,9,2025-09-01,4.0
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,10,2025-10-01,4.0
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,11,2025-11-01,-0.2
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2025,12,2025-12-01,18.7
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2026,1,2026-01-01,-16.2
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2026,2,2026-02-01,-8.9
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2026,3,2026-03-01,13.0
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2026,4,2026-04-01,-1.6
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2026,5,2026-05-01,4.4
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2026,6,2026-06-01,2.8
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación mensual.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mensual,2026,7,2026-07-01,1.0
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2016,8,2016-08-01,1.5
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2016,9,2016-09-01,1.3
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2016,10,2016-10-01,1.0
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2016,11,2016-11-01,1.3
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2016,12,2016-12-01,1.4
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,1,2017-01-01,1.5
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,2,2017-02-01,0.2
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,3,2017-03-01,1.3
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,4,2017-04-01,1.1
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,5,2017-05-01,1.9
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,6,2017-06-01,1.9
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,7,2017-07-01,1.8
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,8,2017-08-01,1.9
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,9,2017-09-01,2.3
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,10,2017-10-01,1.9
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,11,2017-11-01,2.1
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2017,12,2017-12-01,2.1
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2018,1,2018-01-01,3.7
"Aragón. Cifra de negocio a precios corrientes. Comercio al por menor, excepto de vehículos de motor y motocicletas. General. Variación de la media en lo que va de año.",Aragón,nominal,"Comercio al por menor, excepto de vehículos de motor y motocicletas",var_mitjana_acum,2018,2,2018-02-01,4.8
